Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF2II1CA,2025.09,6309.342,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2025.12,6713.101,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2026.03,6616.081,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2026.06,7374.083,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2IICA,2016.06,4063.49,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2016.09,4136.036,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2016.12,4303.676,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2017.03,4265.642,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2017.06,4374.925,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2017.09,4414.748,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2017.12,4670.753,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2018.03,4554.501,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2018.06,4657.224,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2018.09,4724.032,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2018.12,4962.357,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2019.03,4731.799,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2019.06,4861.404,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2019.09,4844.531,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2019.12,5110.669,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2020.03,4917.014,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2020.06,3368.629,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2020.09,3840.413,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2020.12,4131.547,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2021.03,4101.554,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2021.06,4559.581,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2021.09,4527.678,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2021.12,5018.969,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2022.03,4930.616,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2022.06,5748.233,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2022.09,6381.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2022.12,6439.375,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2023.03,6070.574,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2023.06,6173.795,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2023.09,6219.326,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2023.12,6487.875,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2024.03,6118.904,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2024.06,6169.534,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2024.09,6053.37,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2024.12,6351.702,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2025.03,6224.404,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2025.06,6139.754,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2025.09,6309.342,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2025.12,6713.101,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2026.03,6616.081,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2026.06,7374.083,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2JJ1CA,2016.06,1970.738,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2016.09,2206.073,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2016.12,2125.183,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2017.03,2005.618,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2017.06,2130.263,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2017.09,2249.979,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2017.12,2102.66,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2018.03,2006.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2018.06,2035.142,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2018.09,2129.167,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2018.12,2232.89,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2019.03,2129.856,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2019.06,2300.842,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2019.09,2321.751,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2019.12,2423.456,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2020.03,2125.17,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2020.06,1851.64,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2020.09,2180.023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2020.12,2362.876,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2021.03,2202.698,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2021.06,2290.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2021.09,2417.397,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2021.12,2731.315,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2022.03,2414.98,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2022.06,2527.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2022.09,2718.618,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2022.12,2882.183,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2023.03,2693.55,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2023.06,2758.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2023.09,2856.426,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2023.12,2835.067,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2024.03,2554.087,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2024.06,2608.681,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2024.09,2659.51,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2024.12,3007.211,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2025.03,2597.109,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2025.06,2605.071,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2025.09,2652.606,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2025.12,3002.982,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2026.03,2645.292,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2026.06,2928.016,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJCA,2016.06,1970.738,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2016.09,2206.073,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2016.12,2125.183,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2017.03,2005.618,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2017.06,2130.263,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2017.09,2249.979,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2017.12,2102.66,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2018.03,2006.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2018.06,2035.142,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2018.09,2129.167,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2018.12,2232.89,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2019.03,2129.856,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2019.06,2300.842,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2019.09,2321.751,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2019.12,2423.456,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2020.03,2125.17,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2020.06,1851.64,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2020.09,2180.023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2020.12,2362.876,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2021.03,2202.698,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2021.06,2290.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2021.09,2417.397,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2021.12,2731.315,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2022.03,2414.98,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2022.06,2527.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2022.09,2718.618,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2022.12,2882.183,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2023.03,2693.55,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2023.06,2758.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2023.09,2856.426,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2023.12,2835.067,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2024.03,2554.087,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2024.06,2608.681,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2024.09,2659.51,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2024.12,3007.211,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2025.03,2597.109,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2025.06,2605.071,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2025.09,2652.606,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2025.12,3002.982,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2026.03,2645.292,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2026.06,2928.016,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2LL1CA,2016.06,3666.144,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2016.09,3753.868,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2016.12,3883.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2017.03,3609.321,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2017.06,3755.61,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2017.09,3853.619,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2017.12,4244.373,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
